player,date,num_pos,num_neg,num_neutral,sum_sent_score,total_tweets,avg_sent_score,pos_perc,neg_perc,neutral_perc
Anthony Edwards,2022-10-24,160,141,177,-2.87451356652607,478,-0.006013626708213536,0.33472803347280333,0.29497907949790797,0.3702928870292887
Brandon Ingram,2022-10-24,88,212,93,-42.2927516482728,393,-0.10761514414318778,0.22391857506361323,0.539440203562341,0.2366412213740458
Anthony Davis,2022-10-24,152,144,88,-0.72012646879429,384,-0.0018753293458184635,0.3958333333333333,0.375,0.22916666666666666
Khris Middleton,2022-10-24,44,14,19,4.26440285542703,77,0.055381855265286106,0.5714285714285714,0.18181818181818182,0.24675324675324675
Bam Adebayo,2022-10-24,58,44,32,2.31399755947519,134,0.017268638503546194,0.43283582089552236,0.3283582089552239,0.23880597014925373
Darius Garland,2022-10-24,29,12,20,2.46947500766517,61,0.04048319684697,0.47540983606557374,0.19672131147540983,0.32786885245901637
Shai Gilgeous-Alexander,2022-10-24,13,14,11,-0.12590993374572,38,-0.0033134193090978946,0.34210526315789475,0.3684210526315789,0.2894736842105263
Karl-Anthony Towns,2022-10-24,28,21,18,0.252789021821832,67,0.0037729704749527165,0.417910447761194,0.31343283582089554,0.26865671641791045
James Harden,2022-10-24,427,907,27,-63.6661241763107,1361,-0.046778930327928514,0.31373989713445993,0.6664217487141807,0.019838354151359296
Jamal Murray,2022-10-24,68,64,88,0.250636404778954,220,0.0011392563853588817,0.3090909090909091,0.2909090909090909,0.4
De’Aaron Fox,2022-10-24,28,24,9,1.50662922713555,61,0.024698839789107377,0.45901639344262296,0.39344262295081966,0.14754098360655737
Dejounte Murray,2022-10-24,33,10,12,4.06479452784478,55,0.07390535505172328,0.6,0.18181818181818182,0.21818181818181817
Rudy Gobert,2022-10-24,95,87,62,-1.40716879372573,244,-0.005767085220187418,0.38934426229508196,0.35655737704918034,0.2540983606557377
Andrew Wiggins,2022-10-24,83,36,43,10.3320229403471,162,0.06377791938485865,0.5123456790123457,0.2222222222222222,0.2654320987654321
Domantas Sabonis,2022-10-24,8,4,4,0.0675233487491205,16,0.004220209296820031,0.5,0.25,0.25
Deandre Ayton,2022-10-24,17,19,17,-0.641846601663826,53,-0.012110313238940114,0.32075471698113206,0.3584905660377358,0.32075471698113206
Jrue Holiday,2022-10-24,41,7,0,9.72516451034121,48,0.2026075939654419,0.8541666666666666,0.14583333333333334,0
C.J. McCollum,2022-10-24,5,0,0,0.665343362420533,5,0.13306867248410661,1,0,0
Klay Thompson,2022-10-24,90,67,52,4.54836434166477,209,0.021762508811793157,0.430622009569378,0.32057416267942584,0.24880382775119617
Marcus Smart,2022-10-24,295,77,17,57.3214538644777,389,0.147355922530791,0.7583547557840618,0.19794344473007713,0.043701799485861184
Jarrett Allen,2022-10-24,27,13,13,2.81424723547347,53,0.05309900444289566,0.5094339622641509,0.24528301886792453,0.24528301886792453
RJ Barrett,2022-10-24,167,159,98,-6.88758789475215,424,-0.016244311072528654,0.3938679245283019,0.375,0.23113207547169812
Cade Cunningham,2022-10-24,22,10,13,0.929401692151331,45,0.020653370936696242,0.4888888888888889,0.2222222222222222,0.28888888888888886
Tyrese Haliburton,2022-10-24,93,56,54,6.43020260419861,203,0.0316758748975301,0.458128078817734,0.27586206896551724,0.2660098522167488
Fred VanVleet,2022-10-24,69,26,32,8.35353338224065,127,0.06577585340346968,0.5433070866141733,0.2047244094488189,0.25196850393700787
Jordan Poole,2022-10-24,105,41,87,13.8344519803265,233,0.05937533038766738,0.45064377682403434,0.1759656652360515,0.37339055793991416
Stephen Curry,2022-10-25,356,221,307,25.8087048742101,884,0.029195367504762558,0.40271493212669685,0.25,0.34728506787330315
Giannis Antetokounmpo,2022-10-25,67,17,20,8.39328146484883,104,0.08070462946970028,0.6442307692307693,0.16346153846153846,0.19230769230769232
Nikola Jokic,2022-10-25,35,56,25,-7.67486894065201,116,-0.06616266328148285,0.3017241379310345,0.4827586206896552,0.21551724137931033
Luka Doncic,2022-10-25,282,175,185,18.5645272172362,642,0.028916709061115577,0.4392523364485981,0.27258566978193144,0.2881619937694704
Kevin Durant,2022-10-25,198,189,110,6.92907748700227,497,0.013941805808857686,0.3983903420523139,0.38028169014084506,0.22132796780684105
Joel Embiid,2022-10-25,99,65,32,4.7249831238846,196,0.024107056754513266,0.5051020408163265,0.33163265306122447,0.16326530612244897
Jayson Tatum,2022-10-25,117,74,153,8.06438048225229,344,0.02344296651817526,0.34011627906976744,0.21511627906976744,0.44476744186046513
LeBron James,2022-10-25,548,464,358,13.0520042497205,1370,0.00952701040125584,0.4,0.3386861313868613,0.2613138686131387
Devin Booker,2022-10-25,416,398,368,-10.0874817347707,1182,-0.008534248506574195,0.35194585448392557,0.33671742808798644,0.311336717428088
Ja Morant,2022-10-25,525,384,296,42.0833457982608,1205,0.0349239384217932,0.43568464730290457,0.31867219917012446,0.24564315352697094
Jimmy Butler,2022-10-25,199,82,2,24.9343607049104,283,0.08810728164279294,0.7031802120141343,0.28975265017667845,0.007067137809187279
Kawhi Leonard,2022-10-25,128,131,74,-2.53190417839287,333,-0.00760331585102964,0.3843843843843844,0.3933933933933934,0.2222222222222222
Trae Young,2022-10-25,198,35,4,33.1115326978081,237,0.13971110842957005,0.8354430379746836,0.14767932489451477,0.016877637130801686
Donovan Mitchell,2022-10-25,75,36,67,4.01569597816241,178,0.02256008976495736,0.42134831460674155,0.20224719101123595,0.37640449438202245
Kyrie Irving,2022-10-25,125,120,87,5.26140060587734,332,0.015847592186377532,0.37650602409638556,0.3614457831325301,0.2620481927710843
Paul George,2022-10-25,217,149,132,13.5326173102554,498,0.027173930341878313,0.4357429718875502,0.2991967871485944,0.26506024096385544
Zach LaVine,2022-10-25,32,17,16,1.83171136028675,65,0.02818017477364231,0.49230769230769234,0.26153846153846155,0.24615384615384617
Damian Lillard,2022-10-25,238,101,167,26.5166996785138,506,0.05240454481919723,0.47035573122529645,0.19960474308300397,0.3300395256916996
DeMar DeRozan,2022-10-25,76,49,46,8.28659989580318,171,0.048459648513468886,0.4444444444444444,0.28654970760233917,0.26900584795321636
Jaylen Brown,2022-10-25,457,603,558,-22.2152236133144,1618,-0.013730051676955748,0.28244746600741655,0.3726823238566131,0.34487021013597036
Chris Paul,2022-10-25,414,418,396,-11.5841401915095,1228,-0.009433338918167345,0.33713355048859933,0.34039087947882735,0.32247557003257327
Bradley Beal,2022-10-25,338,503,458,-57.804471408385,1299,-0.04449920816657814,0.2602001539645881,0.3872209391839877,0.3525789068514242
LaMelo Ball,2022-10-25,37,14,26,4.5578409352845,77,0.059192739419279224,0.4805194805194805,0.18181818181818182,0.33766233766233766
Pascal Siakam,2022-10-25,31,16,23,1.04745533067617,70,0.014963647581088143,0.44285714285714284,0.22857142857142856,0.32857142857142857
Anthony Edwards,2022-10-25,172,133,97,5.61391446814245,402,0.013964961363538433,0.42786069651741293,0.3308457711442786,0.24129353233830847
Brandon Ingram,2022-10-25,126,122,77,-4.0220712639088,325,-0.012375603888950154,0.38769230769230767,0.37538461538461537,0.23692307692307693
Anthony Davis,2022-10-25,154,171,134,-2.0368979136951,459,-0.0044376860864817,0.3355119825708061,0.37254901960784315,0.29193899782135074
Khris Middleton,2022-10-25,12,8,11,1.12022425069344,31,0.03613626615140129,0.3870967741935484,0.25806451612903225,0.3548387096774194
Bam Adebayo,2022-10-25,15,15,12,-1.36147805794441,42,-0.032416144236771666,0.35714285714285715,0.35714285714285715,0.2857142857142857
Darius Garland,2022-10-25,26,14,37,1.71278787105433,77,0.02224399832538091,0.33766233766233766,0.18181818181818182,0.4805194805194805
Shai Gilgeous-Alexander,2022-10-25,128,63,80,8.80820860949628,271,0.032502614795189226,0.47232472324723246,0.23247232472324722,0.2952029520295203
Karl-Anthony Towns,2022-10-25,83,50,33,4.33944669372633,166,0.0261412451429297,0.5,0.30120481927710846,0.19879518072289157
James Harden,2022-10-25,293,337,14,1.90387155169869,644,0.002956322285246413,0.4549689440993789,0.5232919254658385,0.021739130434782608
Jamal Murray,2022-10-25,55,80,45,-4.2982533833395,180,-0.02387918546299722,0.3055555555555556,0.4444444444444444,0.25
De’Aaron Fox,2022-10-25,25,8,8,2.12252836674714,41,0.0517689845548083,0.6097560975609756,0.1951219512195122,0.1951219512195122
Dejounte Murray,2022-10-25,19,4,11,4.2449059266442,34,0.1248501743130647,0.5588235294117647,0.11764705882352941,0.3235294117647059
Rudy Gobert,2022-10-25,80,64,48,3.11055955057011,192,0.016200830992552654,0.4166666666666667,0.3333333333333333,0.25
Andrew Wiggins,2022-10-25,177,70,101,25.7435076980288,348,0.07397559683341609,0.5086206896551724,0.20114942528735633,0.29022988505747127
Domantas Sabonis,2022-10-25,3,1,5,0.132821888635729,9,0.01475798762619211,0.3333333333333333,0.1111111111111111,0.5555555555555556
Deandre Ayton,2022-10-25,64,62,53,-2.0458326537185,179,-0.011429232702337989,0.3575418994413408,0.3463687150837989,0.29608938547486036
Jrue Holiday,2022-10-25,61,4,10,16.4754789044951,75,0.2196730520599347,0.8133333333333334,0.05333333333333334,0.13333333333333333
C.J. McCollum,2022-10-25,9,3,5,0.466828734330837,17,0.027460513784166883,0.5294117647058824,0.17647058823529413,0.29411764705882354
Klay Thompson,2022-10-25,524,792,498,-56.9369581776549,1814,-0.031387518289776685,0.288864388092613,0.43660418963616315,0.2745314222712238
Marcus Smart,2022-10-25,124,24,5,23.069590695363,153,0.1507816385317843,0.8104575163398693,0.1568627450980392,0.032679738562091505
Jarrett Allen,2022-10-25,21,10,14,2.03495971289364,45,0.045221326953192,0.4666666666666667,0.2222222222222222,0.3111111111111111
RJ Barrett,2022-10-25,64,36,12,4.72096809890173,112,0.04215150088305116,0.5714285714285714,0.32142857142857145,0.10714285714285714
Cade Cunningham,2022-10-25,114,105,72,-0.414773456005313,291,-0.0014253383367880171,0.3917525773195876,0.36082474226804123,0.24742268041237114
Tyrese Haliburton,2022-10-25,27,14,25,3.11132085955769,66,0.04714122514481348,0.4090909090909091,0.21212121212121213,0.3787878787878788
Fred VanVleet,2022-10-25,16,4,4,1.61634183598762,24,0.06734757649948417,0.6666666666666666,0.16666666666666666,0.16666666666666666
Jordan Poole,2022-10-25,626,471,660,34.331983854829,1757,0.01954011602437621,0.3562891291974957,0.26807057484348323,0.37564029595902104
Stephen Curry,2022-10-26,369,245,225,21.5440437740633,839,0.025678240493520025,0.4398092967818832,0.29201430274135876,0.26817640047675806
Giannis Antetokounmpo,2022-10-26,279,99,73,23.2992306502131,451,0.051661265299807316,0.6186252771618626,0.21951219512195122,0.16186252771618626
Nikola Jokic,2022-10-26,67,62,57,0.923013485323824,186,0.004962438093138838,0.3602150537634409,0.3333333333333333,0.3064516129032258
Luka Doncic,2022-10-26,150,78,69,13.4395061559532,297,0.045250862477956906,0.5050505050505051,0.26262626262626265,0.23232323232323232
Kevin Durant,2022-10-26,311,212,168,12.8861310512876,691,0.01864852539983734,0.45007235890014474,0.3068017366136035,0.24312590448625182
Joel Embiid,2022-10-26,139,175,60,-12.7922380666739,374,-0.03420384509805856,0.3716577540106952,0.4679144385026738,0.16042780748663102
Jayson Tatum,2022-10-26,102,64,142,8.95926569626849,308,0.02908852498788471,0.33116883116883117,0.2077922077922078,0.461038961038961
LeBron James,2022-10-26,726,477,521,28.1784202838706,1724,0.016344791347952786,0.4211136890951276,0.2766821345707657,0.30220417633410673
Devin Booker,2022-10-26,863,664,531,52.5707277017771,2058,0.025544571283662342,0.4193391642371234,0.3226433430515063,0.25801749271137026
Ja Morant,2022-10-26,201,113,108,17.1663315148676,422,0.04067851069873839,0.476303317535545,0.2677725118483412,0.2559241706161137
Jimmy Butler,2022-10-26,278,81,4,45.7859418986058,363,0.12613207134602147,0.7658402203856749,0.2231404958677686,0.011019283746556474
Kawhi Leonard,2022-10-26,76,100,40,-4.94103584397407,216,-0.022875165944324396,0.35185185185185186,0.46296296296296297,0.18518518518518517
Trae Young,2022-10-26,544,181,10,69.3949132856574,735,0.09441484800769713,0.7401360544217687,0.24625850340136055,0.013605442176870748
Donovan Mitchell,2022-10-26,277,228,244,2.40386883325264,749,0.003209437694596315,0.369826435246996,0.30440587449933243,0.3257676902536716
Kyrie Irving,2022-10-26,187,138,136,7.13993474898195,461,0.015487927871978198,0.40563991323210413,0.2993492407809111,0.2950108459869848
Paul George,2022-10-26,184,119,119,10.8827964582212,422,0.025788617199576303,0.43601895734597157,0.28199052132701424,0.28199052132701424
Zach LaVine,2022-10-26,96,44,57,11.7351110671144,197,0.059569091711240606,0.4873096446700508,0.2233502538071066,0.2893401015228426
Damian Lillard,2022-10-26,154,65,106,15.654510408589,325,0.04816772433412,0.47384615384615386,0.2,0.3261538461538461
DeMar DeRozan,2022-10-26,105,60,57,8.17873410330853,222,0.03684114460949788,0.47297297297297297,0.2702702702702703,0.25675675675675674
Jaylen Brown,2022-10-26,303,438,312,-17.6408372427755,1053,-0.016752931854487656,0.28774928774928776,0.41595441595441596,0.2962962962962963
Chris Paul,2022-10-26,380,284,183,22.6374783479279,847,0.026726656845251356,0.448642266824085,0.33530106257378983,0.21605667060212513
Bradley Beal,2022-10-26,58,53,59,-0.591214165372341,170,-0.003477730384543182,0.3411764705882353,0.31176470588235294,0.34705882352941175
LaMelo Ball,2022-10-26,50,25,30,5.33584638361315,105,0.05081758460583952,0.47619047619047616,0.23809523809523808,0.2857142857142857
Pascal Siakam,2022-10-26,212,123,153,22.1353012310774,488,0.045359223834175,0.4344262295081967,0.2520491803278688,0.3135245901639344
Anthony Edwards,2022-10-26,205,137,199,11.471567686028,541,0.02120437649912754,0.3789279112754159,0.2532347504621072,0.3678373382624769
Brandon Ingram,2022-10-26,46,27,43,2.90559057270253,116,0.02504819459226319,0.39655172413793105,0.23275862068965517,0.3706896551724138
Anthony Davis,2022-10-26,420,651,437,-69.1111894298114,1508,-0.04582970121340279,0.27851458885941643,0.4316976127320955,0.28978779840848806
Khris Middleton,2022-10-26,45,28,18,3.34331264371516,91,0.036739699381485275,0.4945054945054945,0.3076923076923077,0.1978021978021978
Bam Adebayo,2022-10-26,50,33,20,0.475409022200495,103,0.004615621574762087,0.4854368932038835,0.32038834951456313,0.1941747572815534
Darius Garland,2022-10-26,76,42,31,8.81969167889129,149,0.05919256160329725,0.5100671140939598,0.28187919463087246,0.2080536912751678
Shai Gilgeous-Alexander,2022-10-26,53,32,27,4.6234038294132,112,0.04128039133404643,0.4732142857142857,0.2857142857142857,0.24107142857142858
Karl-Anthony Towns,2022-10-26,66,51,35,2.19256808188,152,0.014424790012368422,0.4342105263157895,0.3355263157894737,0.23026315789473684
James Harden,2022-10-26,282,608,20,-49.1803898259049,910,-0.05404438442407132,0.3098901098901099,0.6681318681318681,0.02197802197802198
Jamal Murray,2022-10-26,148,145,177,0.440923431042258,470,9.381349596643788e-4,0.3148936170212766,0.30851063829787234,0.37659574468085105
De’Aaron Fox,2022-10-26,26,7,11,3.50868160701718,44,0.079742763795845,0.5909090909090909,0.1590909090909091,0.25
Dejounte Murray,2022-10-26,76,58,53,0.60330791927091,187,0.003226245557598449,0.40641711229946526,0.31016042780748665,0.28342245989304815
Rudy Gobert,2022-10-26,57,57,41,-0.436039668824384,155,-0.002813159153705703,0.36774193548387096,0.36774193548387096,0.2645161290322581
Andrew Wiggins,2022-10-26,78,40,34,3.56596314052314,152,0.02346028381923118,0.5131578947368421,0.2631578947368421,0.2236842105263158
Domantas Sabonis,2022-10-26,5,2,2,0.21886972201726,9,0.024318858001917777,0.5555555555555556,0.2222222222222222,0.2222222222222222
Deandre Ayton,2022-10-26,40,22,23,1.86069408233691,85,0.021890518615728355,0.47058823529411764,0.25882352941176473,0.27058823529411763
Jrue Holiday,2022-10-26,264,53,5,58.8462225477807,322,0.18275224393720713,0.8198757763975155,0.16459627329192547,0.015527950310559006
C.J. McCollum,2022-10-26,4,2,1,0.222694398095844,7,0.03181348544226343,0.5714285714285714,0.2857142857142857,0.14285714285714285
Klay Thompson,2022-10-26,826,1019,474,-21.9404859788847,2319,-0.00946118412198564,0.3561880120741699,0.43941354031910307,0.20439844760672704
Marcus Smart,2022-10-26,96,27,5,16.3888871064255,128,0.12803818051894922,0.75,0.2109375,0.0390625
Jarrett Allen,2022-10-26,122,80,102,5.89998874979978,304,0.01940785772960454,0.40131578947368424,0.2631578947368421,0.3355263157894737
RJ Barrett,2022-10-26,126,121,53,-3.88043796633971,300,-0.012934793221132368,0.42,0.4033333333333333,0.17666666666666667
Cade Cunningham,2022-10-26,176,129,112,8.04503822746962,417,0.019292657619831222,0.42206235011990406,0.30935251798561153,0.2685851318944844
Tyrese Haliburton,2022-10-26,63,23,25,7.57303157900792,111,0.06822550972079207,0.5675675675675675,0.2072072072072072,0.22522522522522523
Fred VanVleet,2022-10-26,38,31,22,2.56437396638871,91,0.028179933696579233,0.4175824175824176,0.34065934065934067,0.24175824175824176
Jordan Poole,2022-10-26,263,207,181,13.0206180517507,651,0.020000949388249922,0.4039938556067588,0.31797235023041476,0.2780337941628264
Stephen Curry,2022-10-27,278,172,236,21.2457884238153,686,0.030970537060955247,0.40524781341107874,0.25072886297376096,0.34402332361516036
Giannis Antetokounmpo,2022-10-27,130,71,59,10.3309306155738,260,0.039734348521437694,0.5,0.27307692307692305,0.22692307692307692
Nikola Jokic,2022-10-27,151,79,106,16.3879321945256,336,0.04877360772180238,0.4494047619047619,0.23511904761904762,0.31547619047619047
Luka Doncic,2022-10-27,409,294,345,21.0027216162594,1048,0.02004076490101088,0.3902671755725191,0.28053435114503816,0.3291984732824427
Kevin Durant,2022-10-27,269,289,217,-6.25108179361865,775,-0.008065911991766,0.3470967741935484,0.37290322580645163,0.28
Joel Embiid,2022-10-27,91,98,29,-6.11741092907529,218,-0.02806151802328115,0.41743119266055045,0.44954128440366975,0.13302752293577982
Jayson Tatum,2022-10-27,93,84,97,1.53234025695394,274,0.00559248268961292,0.33941605839416056,0.30656934306569344,0.354014598540146
LeBron James,2022-10-27,129,137,134,-4.05976880256203,400,-0.010149422006405076,0.3225,0.3425,0.335
Devin Booker,2022-10-27,188,113,288,15.8892277330442,589,0.02697661754336876,0.31918505942275044,0.19185059422750425,0.48896434634974534
Ja Morant,2022-10-27,250,132,173,27.1852655284443,555,0.048982460411611355,0.45045045045045046,0.23783783783783785,0.3117117117117117
Jimmy Butler,2022-10-27,462,140,8,69.9772628839636,610,0.11471682439994034,0.7573770491803279,0.22950819672131148,0.013114754098360656
Kawhi Leonard,2022-10-27,65,67,31,-1.05094634088345,163,-0.006447523563702148,0.3987730061349693,0.4110429447852761,0.1901840490797546
Trae Young,2022-10-27,321,89,6,47.4559995610668,416,0.11407692202179519,0.7716346153846154,0.21394230769230768,0.014423076923076924
Donovan Mitchell,2022-10-27,79,47,54,6.7670168327513,180,0.037594537959729446,0.4388888888888889,0.2611111111111111,0.3
Kyrie Irving,2022-10-27,311,381,331,-7.48071660834335,1023,-0.007312528453903568,0.3040078201368524,0.3724340175953079,0.3235581622678397
Paul George,2022-10-27,300,273,255,-9.53752694293938,828,-0.011518752346545145,0.36231884057971014,0.32971014492753625,0.3079710144927536
Zach LaVine,2022-10-27,49,54,30,-2.38473239601561,133,-0.017930318767034662,0.3684210526315789,0.40601503759398494,0.22556390977443608
Damian Lillard,2022-10-27,120,201,131,3.52674633561256,452,0.007802536140735753,0.26548672566371684,0.4446902654867257,0.28982300884955753
DeMar DeRozan,2022-10-27,83,49,41,5.21069282660247,173,0.030119611714465144,0.4797687861271676,0.2832369942196532,0.23699421965317918
Jaylen Brown,2022-10-27,191,152,106,8.99040844617299,449,0.020023181394594632,0.42538975501113585,0.33853006681514475,0.23608017817371937
Chris Paul,2022-10-27,187,109,82,12.6207949501222,378,0.03338834642889471,0.4947089947089947,0.28835978835978837,0.21693121693121692
Bradley Beal,2022-10-27,23,15,12,1.15029677036149,50,0.023005935407229797,0.46,0.3,0.24
LaMelo Ball,2022-10-27,31,22,17,1.34333211101463,70,0.01919045872878043,0.44285714285714284,0.3142857142857143,0.24285714285714285
Pascal Siakam,2022-10-27,93,40,33,9.44682250551798,166,0.05690856931034928,0.5602409638554217,0.24096385542168675,0.19879518072289157
Anthony Edwards,2022-10-27,124,67,69,11.1866619395711,260,0.04302562284450423,0.47692307692307695,0.25769230769230766,0.2653846153846154
Brandon Ingram,2022-10-27,66,73,45,-2.21852003025859,184,-0.012057174077492338,0.358695652173913,0.3967391304347826,0.24456521739130435
Anthony Davis,2022-10-27,515,589,388,-19.2040480612804,1492,-0.012871345885576676,0.34517426273458446,0.3947721179624665,0.26005361930294907
Khris Middleton,2022-10-27,20,10,10,2.86934369213953,40,0.07173359230348825,0.5,0.25,0.25
Bam Adebayo,2022-10-27,71,36,31,6.00729495138942,138,0.04353112283615521,0.5144927536231884,0.2608695652173913,0.2246376811594203
Darius Garland,2022-10-27,29,37,29,-1.25534320085846,95,-0.013214138956404841,0.30526315789473685,0.3894736842105263,0.30526315789473685
Shai Gilgeous-Alexander,2022-10-27,66,30,55,4.87526532213924,151,0.0322865253121804,0.4370860927152318,0.1986754966887417,0.36423841059602646
Karl-Anthony Towns,2022-10-27,48,31,21,4.36352815159121,100,0.0436352815159121,0.48,0.31,0.21
James Harden,2022-10-27,215,398,17,-30.222528829195,630,-0.047972267982849204,0.3412698412698413,0.6317460317460317,0.026984126984126985
Jamal Murray,2022-10-27,86,68,60,7.06716779721725,214,0.03302414858512734,0.40186915887850466,0.3177570093457944,0.2803738317757009
De’Aaron Fox,2022-10-27,103,50,66,8.51212156511441,219,0.03886813500052243,0.4703196347031963,0.228310502283105,0.3013698630136986
Dejounte Murray,2022-10-27,33,14,9,1.9487614134032,56,0.03479931095362857,0.5892857142857143,0.25,0.16071428571428573
Rudy Gobert,2022-10-27,41,41,23,-1.71732153624432,105,-0.016355443202326857,0.3904761904761905,0.3904761904761905,0.21904761904761905
Andrew Wiggins,2022-10-27,164,39,64,27.2416191569792,267,0.10202853616846143,0.6142322097378277,0.14606741573033707,0.2397003745318352
Domantas Sabonis,2022-10-27,16,14,12,1.24359330449942,42,0.029609364392843333,0.38095238095238093,0.3333333333333333,0.2857142857142857
Deandre Ayton,2022-10-27,20,5,7,1.54608485729079,32,0.048315151790337185,0.625,0.15625,0.21875
Jrue Holiday,2022-10-27,59,15,0,8.37744819160443,74,0.1132087593460058,0.7972972972972973,0.20270270270270271,0
C.J. McCollum,2022-10-27,0,1,0,-0.113066754216661,1,-0.113066754216661,0,1,0
Klay Thompson,2022-10-27,190,196,140,-0.761134957530449,526,-0.001447024634088306,0.3612167300380228,0.3726235741444867,0.2661596958174905
Marcus Smart,2022-10-27,85,21,0,16.2096010115757,106,0.1529207642601481,0.8018867924528302,0.19811320754716982,0
Jarrett Allen,2022-10-27,46,27,18,3.62321432464859,91,0.03981554202910539,0.5054945054945055,0.2967032967032967,0.1978021978021978
RJ Barrett,2022-10-27,59,25,7,5.68569488355922,91,0.062480163555595825,0.6483516483516484,0.27472527472527475,0.07692307692307693
Cade Cunningham,2022-10-27,37,14,27,4.25079036832483,78,0.05449731241442089,0.47435897435897434,0.1794871794871795,0.34615384615384615
Tyrese Haliburton,2022-10-27,21,9,14,2.36441660780583,44,0.053736741086496134,0.4772727272727273,0.20454545454545456,0.3181818181818182
Fred VanVleet,2022-10-27,23,9,4,2.29545451034941,36,0.06376262528748361,0.6388888888888888,0.25,0.1111111111111111
Jordan Poole,2022-10-27,189,149,162,5.52408438242593,500,0.011048168764851861,0.378,0.298,0.324
Stephen Curry,2022-10-28,617,415,474,38.7905643200603,1506,0.025757346826069255,0.40969455511288183,0.27556440903054447,0.3147410358565737
Giannis Antetokounmpo,2022-10-28,98,63,60,1.62741432195756,221,0.007363865710215204,0.4434389140271493,0.2850678733031674,0.27149321266968324
Nikola Jokic,2022-10-28,70,30,43,5.03927924358061,143,0.0352397149900742,0.48951048951048953,0.2097902097902098,0.3006993006993007
Luka Doncic,2022-10-28,346,236,181,25.3057409766433,763,0.03316610875051546,0.4534731323722149,0.30930537352555704,0.23722149410222804
Kevin Durant,2022-10-28,187,138,131,4.96705401107165,456,0.01089266230498169,0.4100877192982456,0.3026315789473684,0.28728070175438597
Joel Embiid,2022-10-28,165,163,85,-1.16221251329203,413,-0.0028140738820630266,0.39951573849878935,0.3946731234866828,0.20581113801452786
Jayson Tatum,2022-10-28,247,149,263,16.6717556283537,659,0.025298566962600456,0.37481031866464337,0.22610015174506828,0.3990895295902883
LeBron James,2022-10-28,926,834,751,2.29359540311424,2511,9.134191171303226e-4,0.36877737953006773,0.3321385902031063,0.29908403026682595
Devin Booker,2022-10-28,241,173,241,10.2489954630746,655,0.015647321317671145,0.36793893129770994,0.2641221374045801,0.36793893129770994
Ja Morant,2022-10-28,247,221,140,-3.86507297238298,608,-0.006357027915103585,0.40625,0.36348684210526316,0.23026315789473684
Jimmy Butler,2022-10-28,209,79,6,27.4377364629313,294,0.0933256342276575,0.7108843537414966,0.2687074829931973,0.02040816326530612
